Airfoil 527 e858
  1.000000  0.000000
  0.995870  0.001840
  0.985129  0.007411
  0.970068  0.015551
  0.950807  0.024242
  0.926375  0.032952
  0.896593  0.042173
  0.862200  0.052114
  0.823588  0.062694
  0.781425  0.073825
  0.736382  0.085326
  0.689128  0.096997
  0.640325  0.108558
  0.590661  0.119708
  0.540758  0.130129
  0.491204  0.139490
  0.442551  0.147460
  0.395308  0.153711
  0.349904  0.157951
  0.306731  0.159921
  0.266169  0.159291
  0.228276  0.155701
  0.192853  0.149160
  0.159911  0.139930
  0.129459  0.128339
  0.101587  0.114898
  0.076605  0.100087
  0.054794  0.084286
  0.036393  0.067865
  0.021592  0.051194
  0.010531  0.034682
  0.003330  0.018831
  0.001010  0.010401
  0.000000  0.002050
  0.000200  -0.003060
  0.000860  -0.006560
  0.001600  -0.008681
  0.002690  -0.010681
  0.004930  -0.013671
  0.008841  -0.017651
  0.016411  -0.023552
  0.023122  -0.027762
  0.042033  -0.036853
  0.065665  -0.045073
  0.093727  -0.052244
  0.125889  -0.058254
  0.161741  -0.063004
  0.200754  -0.066365
  0.242417  -0.067995
  0.286490  -0.067395
  0.333033  -0.064415
  0.382087  -0.059114
  0.433770  -0.051884
  0.487834  -0.043603
  0.543518  -0.035002
  0.599942  -0.026642
  0.656186  -0.018951
  0.711230  -0.012291
  0.764073  -0.006870
  0.813667  -0.002840
  0.859030  -0.000170
  0.899213  0.001250
  0.933375  0.001770
  0.961047  0.001840
  0.981999  0.001470
  0.995370  0.000560
  1.000000  0.000000
