Airfoil 64 sd6060
  1.000000  0.000000
  0.996609  0.000230
  0.986597  0.001080
  0.970323  0.002831
  0.948277  0.005591
  0.920980  0.009412
  0.889022  0.014194
  0.852973  0.019775
  0.813413  0.025956
  0.770903  0.032488
  0.725951  0.039130
  0.679090  0.045641
  0.630818  0.051783
  0.581635  0.057394
  0.532103  0.062266
  0.482701  0.066077
  0.433718  0.068677
  0.385506  0.070048
  0.338455  0.070218
  0.292983  0.069237
  0.249572  0.067167
  0.208632  0.064036
  0.170553  0.059895
  0.135674  0.054814
  0.104336  0.048882
  0.076769  0.042191
  0.053203  0.034869
  0.033748  0.027107
  0.018545  0.019135
  0.007652  0.011323
  0.001230  0.004111
  0.000000  -0.001590
  0.004701  -0.006472
  0.015004  -0.011483
  0.030438  -0.016124
  0.050903  -0.020255
  0.076249  -0.023816
  0.106227  -0.026787
  0.140565  -0.029197
  0.178885  -0.031058
  0.220765  -0.032388
  0.265736  -0.033218
  0.313298  -0.033548
  0.362901  -0.033388
  0.413983  -0.032738
  0.466007  -0.031598
  0.518400  -0.029957
  0.570623  -0.027847
  0.622136  -0.025276
  0.672458  -0.022316
  0.721090  -0.019065
  0.767552  -0.015684
  0.811283  -0.012363
  0.851723  -0.009222
  0.888352  -0.006382
  0.920680  -0.003991
  0.948167  -0.002141
  0.970313  -0.000900
  0.986607  -0.000240
  0.996619  -0.000020
  1.000000  -0.000000
