Airfoil 611 s4094
  1.000000  0.012408
  0.996642  0.012534
  0.986970  0.013327
  0.971665  0.014976
  0.950965  0.017133
  0.924981  0.019788
  0.894077  0.023019
  0.858707  0.026810
  0.819375  0.031115
  0.776622  0.035855
  0.731025  0.040932
  0.683186  0.046218
  0.633724  0.051566
  0.583266  0.056802
  0.532443  0.061730
  0.481885  0.066105
  0.432061  0.069553
  0.383289  0.071915
  0.335969  0.073185
  0.290543  0.073306
  0.247417  0.072231
  0.206957  0.069939
  0.169493  0.066429
  0.135308  0.061740
  0.104650  0.055936
  0.077711  0.049125
  0.054652  0.041448
  0.035573  0.033100
  0.020552  0.024321
  0.009603  0.015430
  0.002762  0.006856
  0.000000  -0.000683
  0.002580  -0.006613
  0.011128  -0.011603
  0.024870  -0.016038
  0.043742  -0.019681
  0.067642  -0.022510
  0.096413  -0.024550
  0.129800  -0.025873
  0.167486  -0.026542
  0.209078  -0.026657
  0.254103  -0.026298
  0.302085  -0.025485
  0.352554  -0.024322
  0.404929  -0.022987
  0.458556  -0.021566
  0.512777  -0.020132
  0.566931  -0.018732
  0.620363  -0.017414
  0.672427  -0.016207
  0.722494  -0.015140
  0.769960  -0.014229
  0.814245  -0.013489
  0.854806  -0.012922
  0.891138  -0.012526
  0.922781  -0.012281
  0.949320  -0.012156
  0.970428  -0.012050
  0.985993  -0.011960
  0.995757  -0.012162
  0.999119  -0.012378
