Airfoil 327 goe601
  1.000000  0.000000
  0.948619  0.013860
  0.897178  0.028221
  0.794856  0.051481
  0.692724  0.072771
  0.591092  0.089112
  0.490100  0.099012
  0.389758  0.102472
  0.290056  0.099502
  0.190894  0.091092
  0.141783  0.082182
  0.093222  0.067821
  0.069211  0.057921
  0.045401  0.046041
  0.021890  0.031191
  0.010300  0.022030
  0.000000  0.000000
  0.014610  -0.021040
  0.027831  -0.028221
  0.053821  -0.038121
  0.079462  -0.044551
  0.104852  -0.048511
  0.155553  -0.055441
  0.205944  -0.059401
  0.306046  -0.060391
  0.405698  -0.056931
  0.504850  -0.048511
  0.603962  -0.039601
  0.702974  -0.029701
  0.801986  -0.019800
  0.900988  -0.009900
  0.950499  -0.004950
  1.000000  0.000000
