Airfoil 67 mh102
  1.000000  0.000000
  0.996150  0.000637
  0.985206  0.002822
  0.968306  0.006632
  0.946026  0.011471
  0.918399  0.017076
  0.885721  0.023612
  0.848619  0.031107
  0.807743  0.039438
  0.763753  0.048413
  0.717309  0.057791
  0.669051  0.067289
  0.619598  0.076611
  0.569531  0.085450
  0.519403  0.093513
  0.469731  0.100522
  0.420998  0.106226
  0.373661  0.110410
  0.328200  0.112842
  0.284911  0.113169
  0.243807  0.111302
  0.205059  0.107464
  0.169012  0.101817
  0.135940  0.094472
  0.106082  0.085593
  0.079641  0.075365
  0.056784  0.064018
  0.037647  0.051820
  0.022332  0.039090
  0.010901  0.026213
  0.003430  0.013721
  0.000817  0.006249
  0.000199  0.002938
  0.000000  -0.000183
  0.000119  -0.002133
  0.000496  -0.003936
  0.001208  -0.005665
  0.002240  -0.007420
  0.004263  -0.010095
  0.006801  -0.012812
  0.010501  -0.016134
  0.023993  -0.025255
  0.042012  -0.034050
  0.064177  -0.042127
  0.090200  -0.049041
  0.119956  -0.054342
  0.153498  -0.057706
  0.190946  -0.059101
  0.232248  -0.058770
  0.277092  -0.057002
  0.325076  -0.054052
  0.375705  -0.050213
  0.428390  -0.045764
  0.482434  -0.040983
  0.537074  -0.036020
  0.591624  -0.030983
  0.645409  -0.026016
  0.697727  -0.021264
  0.747883  -0.016831
  0.795201  -0.012819
  0.839027  -0.009299
  0.878737  -0.006333
  0.913744  -0.003952
  0.943495  -0.002173
  0.967474  -0.000975
  0.985201  -0.000304
  0.996222  -0.000056
  1.000000  0.000000
