Airfoil 893 s8066
  1.000000  0.000000
  0.998057  0.000167
  0.992413  0.000736
  0.983239  0.001708
  0.970635  0.003154
  0.954800  0.005148
  0.935957  0.007711
  0.914353  0.010841
  0.890251  0.014499
  0.863931  0.018619
  0.835682  0.023093
  0.805796  0.027773
  0.774561  0.032362
  0.741972  0.036635
  0.708014  0.040608
  0.672930  0.044300
  0.636938  0.047663
  0.600246  0.050661
  0.563054  0.053243
  0.525571  0.055360
  0.488003  0.056976
  0.450539  0.058074
  0.413359  0.058632
  0.376652  0.058645
  0.340609  0.058142
  0.305430  0.057152
  0.271322  0.055698
  0.238486  0.053805
  0.207118  0.051495
  0.177403  0.048791
  0.149515  0.045722
  0.123618  0.042317
  0.099867  0.038608
  0.078399  0.034627
  0.059340  0.030414
  0.042808  0.026008
  0.028932  0.021424
  0.017749  0.016676
  0.009230  0.011802
  0.003381  0.006869
  0.000105  0.002160
  0.000000  -0.001905
  0.003344  -0.005839
  0.009613  -0.010036
  0.018651  -0.014149
  0.030446  -0.018086
  0.044993  -0.021783
  0.062220  -0.025191
  0.082049  -0.028298
  0.104381  -0.031101
  0.129093  -0.033590
  0.156035  -0.035766
  0.185036  -0.037622
  0.215909  -0.039149
  0.248462  -0.040326
  0.282493  -0.041143
  0.317791  -0.041572
  0.354159  -0.041588
  0.391402  -0.041184
  0.429315  -0.040352
  0.467704  -0.039091
  0.506389  -0.037451
  0.545152  -0.035496
  0.583723  -0.033278
  0.621834  -0.030812
  0.659200  -0.028070
  0.695743  -0.024924
  0.731463  -0.021508
  0.766130  -0.018126
  0.799427  -0.014917
  0.831047  -0.011971
  0.860694  -0.009351
  0.888083  -0.007090
  0.912948  -0.005200
  0.935041  -0.003666
  0.954137  -0.002450
  0.970068  -0.001464
  0.982782  -0.000668
  0.992185  -0.000160
  0.998019  0.000010
  1.000000  0.000000
