Airfoil 848 s6063
  1.000000  0.000000
  0.996868  0.000170
  0.987573  0.000780
  0.972364  0.001971
  0.951572  0.003832
  0.925607  0.006384
  0.894939  0.009566
  0.860039  0.013288
  0.821406  0.017400
  0.779562  0.021763
  0.734976  0.026185
  0.688169  0.030518
  0.639631  0.034590
  0.589832  0.038292
  0.539273  0.041544
  0.488513  0.044266
  0.438054  0.046357
  0.388415  0.047768
  0.340087  0.048408
  0.293550  0.048258
  0.249245  0.047277
  0.207570  0.045466
  0.168928  0.042825
  0.133628  0.039403
  0.101999  0.035250
  0.074273  0.030458
  0.050679  0.025145
  0.031378  0.019441
  0.016510  0.013558
  0.006134  0.007724
  0.000300  0.002421
  0.000000  -0.001901
  0.005473  -0.005883
  0.016029  -0.009826
  0.031588  -0.013338
  0.052060  -0.016309
  0.077325  -0.018681
  0.107192  -0.020432
  0.141402  -0.021573
  0.179654  -0.022163
  0.221559  -0.022233
  0.266675  -0.021853
  0.314512  -0.021102
  0.364531  -0.020022
  0.416181  -0.018661
  0.468882  -0.017070
  0.522043  -0.015309
  0.575074  -0.013428
  0.627374  -0.011477
  0.678353  -0.009526
  0.727422  -0.007614
  0.774019  -0.005813
  0.817584  -0.004182
  0.857597  -0.002782
  0.893528  -0.001641
  0.924906  -0.000810
  0.951292  -0.000260
  0.972294  0.000020
  0.987573  0.000090
  0.996878  0.000040
  1.000000  0.000000
